"SETTLEMENTDATE","RUNNO","REGIONID","PERIODID","RRP","EEP","INVALIDFLAG","LASTCHANGED","ROP","RAISE6SECRRP","RAISE6SECROP","RAISE60SECRRP","RAISE60SECROP","RAISE5MINRRP","RAISE5MINROP","RAISEREGRRP","RAISEREGROP","LOWER6SECRRP","LOWER6SECROP","LOWER60SECRRP","LOWER60SECROP","LOWER5MINRRP","LOWER5MINROP","LOWERREGRRP","LOWERREGROP","PRICE_STATUS"
"1998-12-24 01:30:00",1,"SNOWY1",3,20.39000,0.00000,,"1998-12-24 01:25:07",20.38612,,,,,,,,,,,,,,,,,
"1998-12-24 01:30:00",1,"VIC1",3,20.87000,0.00000,,"1998-12-24 01:25:07",20.86944,,,,,,,,,,,,,,,,,
"1998-12-24 02:00:00",1,"NSW1",4,13.83000,0.00000,,"1998-12-24 01:55:06",13.82531,,,,,,,,,,,,,,,,,
"1998-12-24 02:00:00",1,"QLD1",4,14.94000,0.00000,,"1998-12-24 01:55:06",14.93500,,,,,,,,,,,,,,,,,
"1998-12-24 02:00:00",1,"SA1",4,16.70000,0.00000,,"1998-12-24 01:55:06",16.69888,,,,,,,,,,,,,,,,,
"1998-12-24 02:00:00",1,"SNOWY1",4,14.51000,0.00000,,"1998-12-24 01:55:06",14.51240,,,,,,,,,,,,,,,,,
"1998-12-24 02:00:00",1,"VIC1",4,14.57000,0.00000,,"1998-12-24 01:55:06",14.57140,,,,,,,,,,,,,,,,,
"1998-12-24 02:30:00",1,"NSW1",5,12.75000,0.00000,,"1998-12-24 02:25:04",12.75279,,,,,,,,,,,,,,,,,
"1998-12-24 02:30:00",1,"QLD1",5,14.86000,0.00000,,"1998-12-24 02:25:04",14.86333,,,,,,,,,,,,,,,,,
"1998-12-24 02:30:00",1,"SA1",5,14.77000,0.00000,,"1998-12-24 02:25:04",14.77049,,,,,,,,,,,,,,,,,
"1998-12-24 02:30:00",1,"SNOWY1",5,13.30000,0.00000,,"1998-12-24 02:25:04",13.30112,,,,,,,,,,,,,,,,,
"1998-12-24 02:30:00",1,"VIC1",5,13.28000,0.00000,,"1998-12-24 02:25:04",13.27683,,,,,,,,,,,,,,,,,
"1998-12-24 03:00:00",1,"NSW1",6,13.69000,0.00000,,"1998-12-24 02:55:07",13.69039,,,,,,,,,,,,,,,,,
"1998-12-24 03:00:00",1,"QLD1",6,14.85000,0.00000,,"1998-12-24 02:55:07",14.84666,,,,,,,,,,,,,,,,,
"1998-12-24 03:00:00",1,"SA1",6,15.47000,0.00000,,"1998-12-24 02:55:07",15.46535,,,,,,,,,,,,,,,,,
"1998-12-24 03:00:00",1,"SNOWY1",6,14.19000,0.00000,,"1998-12-24 02:55:07",14.19485,,,,,,,,,,,,,,,,,
"1998-12-24 03:00:00",1,"VIC1",6,14.09000,0.00000,,"1998-12-24 02:55:07",14.08696,,,,,,,,,,,,,,,,,
"1998-12-24 03:30:00",1,"NSW1",7,13.41000,0.00000,,"1998-12-24 03:25:05",13.41338,,,,,,,,,,,,,,,,,
"1998-12-24 03:30:00",1,"QLD1",7,14.72000,0.00000,,"1998-12-24 03:25:05",14.72334,,,,,,,,,,,,,,,,,
"1998-12-24 03:30:00",1,"SA1",7,14.99000,0.00000,,"1998-12-24 03:25:05",14.99016,,,,,,,,,,,,,,,,,
"1998-12-24 03:30:00",1,"SNOWY1",7,13.86000,0.00000,,"1998-12-24 03:25:05",13.86262,,,,,,,,,,,,,,,,,
"1998-12-24 03:30:00",1,"VIC1",7,13.72000,0.00000,,"1998-12-24 03:25:05",13.71666,,,,,,,,,,,,,,,,,
"1998-12-24 04:00:00",1,"NSW1",8,13.48000,0.00000,,"1998-12-24 03:55:06",13.48110,,,,,,,,,,,,,,,,,
"1998-12-24 04:00:00",1,"QLD1",8,14.69000,0.00000,,"1998-12-24 03:55:06",14.68833,,,,,,,,,,,,,,,,,
"1998-12-24 04:00:00",1,"SA1",8,14.71000,0.00000,,"1998-12-24 03:55:06",14.71008,,,,,,,,,,,,,,,,,
"1998-12-24 04:00:00",1,"SNOWY1",8,13.83000,0.00000,,"1998-12-24 03:55:06",13.83301,,,,,,,,,,,,,,,,,
"1998-12-24 04:00:00",1,"VIC1",8,13.59000,0.00000,,"1998-12-24 03:55:06",13.58500,,,,,,,,,,,,,,,,,
"1998-12-24 04:30:00",1,"NSW1",9,14.15000,0.00000,,"1998-12-24 04:25:06",14.14721,,,,,,,,,,,,,,,,,
"1998-12-24 04:30:00",1,"QLD1",9,14.77000,0.00000,,"1998-12-24 04:25:06",14.77333,,,,,,,,,,,,,,,,,
"1998-12-24 04:30:00",1,"SA1",9,15.27000,0.00000,,"1998-12-24 04:25:06",15.27225,,,,,,,,,,,,,,,,,
"1998-12-24 04:30:00",1,"SNOWY1",9,14.48000,0.00000,,"1998-12-24 04:25:06",14.47908,,,,,,,,,,,,,,,,,
"1998-12-24 04:30:00",1,"VIC1",9,14.17000,0.00000,,"1998-12-24 04:25:06",14.16621,,,,,,,,,,,,,,,,,
"1998-12-24 05:00:00",1,"NSW1",10,14.02000,0.00000,,"1998-12-24 04:55:08",14.01965,,,,,,,,,,,,,,,,,
"1998-12-24 05:00:00",1,"QLD1",10,15.01000,0.00000,"A","1998-12-29 10:02:17",15.03000,,,,,,,,,,,,,,,,,
"1998-12-24 05:00:00",1,"SA1",10,15.26000,0.00000,,"1998-12-24 04:55:08",15.26154,,,,,,,,,,,,,,,,,
"1998-12-24 05:00:00",1,"SNOWY1",10,14.41000,0.00000,,"1998-12-24 04:55:08",14.41350,,,,,,,,,,,,,,,,,
"1998-12-24 05:00:00",1,"VIC1",10,14.11000,0.00000,,"1998-12-24 04:55:08",14.11161,,,,,,,,,,,,,,,,,
"1998-12-24 05:30:00",1,"NSW1",11,15.80000,0.00000,,"1998-12-24 05:25:05",15.80215,,,,,,,,,,,,,,,,,
"1998-12-24 05:30:00",1,"QLD1",11,15.94000,0.00000,"A","1998-12-29 10:02:17",15.96000,,,,,,,,,,,,,,,,,
"1998-12-24 05:30:00",1,"SA1",11,17.33000,0.00000,,"1998-12-24 05:25:05",17.33186,,,,,,,,,,,,,,,,,
"1998-12-24 05:30:00",1,"SNOWY1",11,16.28000,0.00000,,"1998-12-24 05:25:05",16.27609,,,,,,,,,,,,,,,,,
"1998-12-24 05:30:00",1,"VIC1",11,15.93000,0.00000,,"1998-12-24 05:25:05",15.92787,,,,,,,,,,,,,,,,,
"1998-12-24 06:00:00",1,"NSW1",12,16.80000,0.00000,,"1998-12-24 05:55:06",16.80487,,,,,,,,,,,,,,,,,
"1998-12-24 06:00:00",1,"QLD1",12,16.61000,0.00000,,"1998-12-24 05:55:06",16.60667,,,,,,,,,,,,,,,,,
"1998-12-24 06:00:00",1,"SA1",12,19.19000,0.00000,,"1998-12-24 05:55:06",19.18958,,,,,,,,,,,,,,,,,
"1998-12-24 06:00:00",1,"SNOWY1",12,17.45000,0.00000,,"1998-12-24 05:55:06",17.44699,,,,,,,,,,,,,,,,,
"1998-12-24 06:00:00",1,"VIC1",12,17.40000,0.00000,,"1998-12-24 05:55:06",17.40404,,,,,,,,,,,,,,,,,
"1998-12-24 06:30:00",1,"NSW1",13,18.16000,0.00000,,"1998-12-24 06:25:08",18.15618,,,,,,,,,,,,,,,,,
"1998-12-24 06:30:00",1,"QLD1",13,18.01000,0.00000,,"1998-12-24 06:25:08",18.01334,,,,,,,,,,,,,,,,,
"1998-12-24 06:30:00",1,"SA1",13,21.29000,0.00000,,"1998-12-24 06:25:08",21.28693,,,,,,,,,,,,,,,,,
"1998-12-24 06:30:00",1,"SNOWY1",13,18.87000,0.00000,,"1998-12-24 06:25:08",18.86531,,,,,,,,,,,,,,,,,
"1998-12-24 06:30:00",1,"VIC1",13,19.21000,0.00000,,"1998-12-24 06:25:08",19.21447,,,,,,,,,,,,,,,,,
"1998-12-24 07:00:00",1,"NSW1",14,17.28000,0.00000,,"1998-12-24 06:55:07",17.28245,,,,,,,,,,,,,,,,,
"1998-12-24 07:00:00",1,"QLD1",14,18.71000,0.00000,,"1998-12-24 06:55:07",18.70500,,,,,,,,,,,,,,,,,
"1998-12-24 07:00:00",1,"SA1",14,21.57000,0.00000,,"1998-12-24 06:55:07",21.57186,,,,,,,,,,,,,,,,,
"1998-12-24 07:00:00",1,"SNOWY1",14,18.04000,0.00000,,"1998-12-24 06:55:07",18.03981,,,,,,,,,,,,,,,,,
"1998-12-24 07:00:00",1,"VIC1",14,18.86000,0.00000,,"1998-12-24 06:55:07",18.85629,,,,,,,,,,,,,,,,,
"1998-12-24 07:30:00",1,"NSW1",15,17.10000,0.00000,,"1998-12-24 07:25:09",17.10177,,,,,,,,,,,,,,,,,
"1998-12-24 07:30:00",1,"QLD1",15,20.94000,0.00000,"A","1998-12-29 10:02:17",22.45000,,,,,,,,,,,,,,,,,
"1998-12-24 07:30:00",1,"SA1",15,21.38000,0.00000,,"1998-12-24 07:25:09",21.38278,,,,,,,,,,,,,,,,,
"1998-12-24 07:30:00",1,"SNOWY1",15,17.32000,0.00000,,"1998-12-24 07:25:09",17.31784,,,,,,,,,,,,,,,,,
"1998-12-24 07:30:00",1,"VIC1",15,18.16000,0.00000,,"1998-12-24 07:25:09",18.16372,,,,,,,,,,,,,,,,,
"1998-12-24 08:00:00",1,"NSW1",16,22.32000,0.00000,,"1998-12-24 07:55:07",22.31679,,,,,,,,,,,,,,,,,
"1998-12-24 08:00:00",1,"QLD1",16,23.90000,0.00000,"A","1998-12-29 10:02:17",24.01000,,,,,,,,,,,,,,,,,
"1998-12-24 08:00:00",1,"SA1",16,27.34000,0.00000,,"1998-12-24 07:55:07",27.34256,,,,,,,,,,,,,,,,,
"1998-12-24 08:00:00",1,"SNOWY1",16,22.44000,0.00000,,"1998-12-24 07:55:07",22.43867,,,,,,,,,,,,,,,,,
"1998-12-24 08:00:00",1,"VIC1",16,23.67000,0.00000,,"1998-12-24 07:55:07",23.67340,,,,,,,,,,,,,,,,,
"1998-12-24 08:30:00",1,"NSW1",17,29.92000,0.00000,,"1998-12-24 08:25:06",29.92161,,,,,,,,,,,,,,,,,
"1998-12-24 08:30:00",1,"QLD1",17,26.88000,0.00000,,"1998-12-24 08:25:06",26.87667,,,,,,,,,,,,,,,,,
"1998-12-24 08:30:00",1,"SA1",17,34.39000,0.00000,,"1998-12-24 08:25:06",34.39103,,,,,,,,,,,,,,,,,
"1998-12-24 08:30:00",1,"SNOWY1",17,29.81000,0.00000,,"1998-12-24 08:25:06",29.80939,,,,,,,,,,,,,,,,,
"1998-12-24 08:30:00",1,"VIC1",17,31.43000,0.00000,,"1998-12-24 08:25:06",31.43152,,,,,,,,,,,,,,,,,
"1998-12-24 09:00:00",1,"NSW1",18,35.82000,0.00000,,"1998-12-24 08:55:07",35.81546,,,,,,,,,,,,,,,,,
"1998-12-24 09:00:00",1,"QLD1",18,29.16000,0.00000,,"1998-12-24 08:55:07",29.15667,,,,,,,,,,,,,,,,,
"1998-12-24 09:00:00",1,"SA1",18,39.49000,0.00000,,"1998-12-24 08:55:07",39.49385,,,,,,,,,,,,,,,,,
"1998-12-24 09:00:00",1,"SNOWY1",18,35.66000,0.00000,,"1998-12-24 08:55:07",35.66486,,,,,,,,,,,,,,,,,
"1998-12-24 09:00:00",1,"VIC1",18,37.39000,0.00000,,"1998-12-24 08:55:07",37.39293,,,,,,,,,,,,,,,,,
"1998-12-24 09:30:00",1,"NSW1",19,38.98000,0.00000,,"1998-12-24 09:25:07",38.98494,,,,,,,,,,,,,,,,,
"1998-12-24 09:30:00",1,"QLD1",19,27.32000,0.00000,,"1998-12-24 09:25:07",27.32166,,,,,,,,,,,,,,,,,
"1998-12-24 09:30:00",1,"SA1",19,45.05000,0.00000,,"1998-12-24 09:25:07",45.05373,,,,,,,,,,,,,,,,,
"1998-12-24 09:30:00",1,"SNOWY1",19,39.25000,0.00000,,"1998-12-24 09:25:07",39.24715,,,,,,,,,,,,,,,,,
"1998-12-24 09:30:00",1,"VIC1",19,41.68000,0.00000,,"1998-12-24 09:25:07",41.67544,,,,,,,,,,,,,,,,,
"1998-12-24 10:00:00",1,"NSW1",20,43.76000,0.00000,,"1998-12-24 09:55:07",43.76409,,,,,,,,,,,,,,,,,
"1998-12-24 10:00:00",1,"QLD1",20,28.00000,0.00000,,"1998-12-24 09:55:07",27.99999,,,,,,,,,,,,,,,,,
"1998-12-24 10:00:00",1,"SA1",20,54.09000,0.00000,,"1998-12-24 09:55:07",54.09144,,,,,,,,,,,,,,,,,
"1998-12-24 10:00:00",1,"SNOWY1",20,44.25000,0.00000,,"1998-12-24 09:55:07",44.25249,,,,,,,,,,,,,,,,,
"1998-12-24 10:00:00",1,"VIC1",20,47.40000,0.00000,,"1998-12-24 09:55:07",47.40446,,,,,,,,,,,,,,,,,
"1998-12-24 10:30:00",1,"NSW1",21,48.62000,0.00000,,"1998-12-24 10:25:07",48.61860,,,,,,,,,,,,,,,,,
"1998-12-24 10:30:00",1,"QLD1",21,28.54000,0.00000,,"1998-12-24 10:25:07",28.54166,,,,,,,,,,,,,,,,,
"1998-12-24 10:30:00",1,"SA1",21,61.47000,0.00000,,"1998-12-24 10:25:07",61.47352,,,,,,,,,,,,,,,,,
"1998-12-24 10:30:00",1,"SNOWY1",21,49.67000,0.00000,,"1998-12-24 10:25:07",49.67356,,,,,,,,,,,,,,,,,
"1998-12-24 10:30:00",1,"VIC1",21,53.76000,0.00000,,"1998-12-24 10:25:07",53.75958,,,,,,,,,,,,,,,,,
"1998-12-24 11:00:00",1,"NSW1",22,54.04000,0.00000,,"1998-12-24 10:55:09",54.03798,,,,,,,,,,,,,,,,,
"1998-12-24 11:00:00",1,"QLD1",22,27.12000,0.00000,"A","1998-12-29 10:02:17",27.79000,,,,,,,,,,,,,,,,,
"1998-12-24 11:00:00",1,"SA1",22,66.87000,0.00000,,"1998-12-24 10:55:09",66.87359,,,,,,,,,,,,,,,,,
"1998-12-24 11:00:00",1,"SNOWY1",22,55.41000,0.00000,,"1998-12-24 10:55:09",55.41343,,,,,,,,,,,,,,,,,
"1998-12-24 11:00:00",1,"VIC1",22,59.81000,0.00000,,"1998-12-24 10:55:09",59.81005,,,,,,,,,,,,,,,,,
"1998-12-24 11:30:00",1,"NSW1",23,38.00000,0.00000,,"1998-12-24 11:25:06",38.00154,,,,,,,,,,,,,,,,,
"1998-12-24 11:30:00",1,"QLD1",23,26.13000,0.00000,,"1998-12-24 11:25:06",26.12833,,,,,,,,,,,,,,,,,
"1998-12-24 11:30:00",1,"SA1",23,47.88000,0.00000,,"1998-12-24 11:25:06",47.88157,,,,,,,,,,,,,,,,,
"1998-12-24 11:30:00",1,"SNOWY1",23,39.02000,0.00000,,"1998-12-24 11:25:06",39.02268,,,,,,,,,,,,,,,,,
"1998-12-24 11:30:00",1,"VIC1",23,42.62000,0.00000,,"1998-12-24 11:25:06",42.61534,,,,,,,,,,,,,,,,,
"1998-12-24 12:00:00",1,"NSW1",24,32.82000,0.00000,,"1998-12-24 11:55:06",32.82167,,,,,,,,,,,,,,,,,
"1998-12-24 12:00:00",1,"QLD1",24,24.74000,0.00000,,"1998-12-24 11:55:06",24.73500,,,,,,,,,,,,,,,,,
"1998-12-24 12:00:00",1,"SA1",24,41.77000,0.00000,,"1998-12-24 11:55:06",41.77335,,,,,,,,,,,,,,,,,
"1998-12-24 12:00:00",1,"SNOWY1",24,33.56000,0.00000,,"1998-12-24 11:55:06",33.56027,,,,,,,,,,,,,,,,,
"1998-12-24 12:00:00",1,"VIC1",24,37.10000,0.00000,,"1998-12-24 11:55:06",37.10387,,,,,,,,,,,,,,,,,
"1998-12-24 12:30:00",1,"NSW1",25,39.73000,0.00000,,"1998-12-24 12:25:07",39.72588,,,,,,,,,,,,,,,,,
"1998-12-24 12:30:00",1,"QLD1",25,22.39000,0.00000,,"1998-12-24 12:25:07",22.39000,,,,,,,,,,,,,,,,,
"1998-12-24 12:30:00",1,"SA1",25,52.21000,0.00000,,"1998-12-24 12:25:07",52.21364,,,,,,,,,,,,,,,,,
"1998-12-24 12:30:00",1,"SNOWY1",25,41.02000,0.00000,,"1998-12-24 12:25:07",41.01552,,,,,,,,,,,,,,,,,
"1998-12-24 12:30:00",1,"VIC1",25,45.90000,0.00000,,"1998-12-24 12:25:07",45.89828,,,,,,,,,,,,,,,,,
"1998-12-24 13:00:00",1,"NSW1",26,33.01000,0.00000,,"1998-12-24 12:55:06",33.00720,,,,,,,,,,,,,,,,,
"1998-12-24 13:00:00",1,"QLD1",26,25.25000,0.00000,"A","1998-12-29 10:02:17",25.63000,,,,,,,,,,,,,,,,,
"1998-12-24 13:00:00",1,"SA1",26,44.16000,0.00000,,"1998-12-24 12:55:06",44.15910,,,,,,,,,,,,,,,,,
"1998-12-24 13:00:00",1,"SNOWY1",26,34.29000,0.00000,,"1998-12-24 12:55:06",34.29251,,,,,,,,,,,,,,,,,
"1998-12-24 13:00:00",1,"VIC1",26,38.66000,0.00000,,"1998-12-24 12:55:06",38.66417,,,,,,,,,,,,,,,,,
"1998-12-24 13:30:00",1,"NSW1",27,35.89000,0.00000,,"1998-12-24 13:25:06",35.88685,,,,,,,,,,,,,,,,,
"1998-12-24 13:30:00",1,"QLD1",27,22.00000,0.00000,,"1998-12-24 13:25:06",22.00001,,,,,,,,,,,,,,,,,
"1998-12-24 13:30:00",1,"SA1",27,48.86000,0.00000,,"1998-12-24 13:25:06",48.86024,,,,,,,,,,,,,,,,,
"1998-12-24 13:30:00",1,"SNOWY1",27,37.42000,0.00000,,"1998-12-24 13:25:06",37.42123,,,,,,,,,,,,,,,,,
"1998-12-24 13:30:00",1,"VIC1",27,42.43000,0.00000,,"1998-12-24 13:25:06",42.42756,,,,,,,,,,,,,,,,,
"1998-12-24 14:00:00",1,"NSW1",28,42.09000,0.00000,,"1998-12-24 13:55:06",42.09301,,,,,,,,,,,,,,,,,
"1998-12-24 14:00:00",1,"QLD1",28,20.09000,0.00000,,"1998-12-24 13:55:06",20.08999,,,,,,,,,,,,,,,,,
"1998-12-24 14:00:00",1,"SA1",28,57.47000,0.00000,,"1998-12-24 13:55:06",57.47458,,,,,,,,,,,,,,,,,
"1998-12-24 14:00:00",1,"SNOWY1",28,43.82000,0.00000,,"1998-12-24 13:55:06",43.82147,,,,,,,,,,,,,,,,,
"1998-12-24 14:00:00",1,"VIC1",28,49.67000,0.00000,,"1998-12-24 13:55:06",49.67430,,,,,,,,,,,,,,,,,
"1998-12-24 14:30:00",1,"NSW1",29,32.28000,0.00000,,"1998-12-24 14:25:07",32.27803,,,,,,,,,,,,,,,,,
"1998-12-24 14:30:00",1,"QLD1",29,19.90000,0.00000,,"1998-12-24 14:25:07",19.89666,,,,,,,,,,,,,,,,,
"1998-12-24 14:30:00",1,"SA1",29,44.10000,0.00000,,"1998-12-24 14:25:07",44.09934,,,,,,,,,,,,,,,,,
"1998-12-24 14:30:00",1,"SNOWY1",29,33.64000,0.00000,,"1998-12-24 14:25:07",33.64239,,,,,,,,,,,,,,,,,
"1998-12-24 14:30:00",1,"VIC1",29,38.23000,0.00000,,"1998-12-24 14:25:07",38.23264,,,,,,,,,,,,,,,,,
"1998-12-24 15:00:00",1,"NSW1",30,41.04000,0.00000,,"1998-12-24 14:55:07",41.04314,,,,,,,,,,,,,,,,,
"1998-12-24 15:00:00",1,"QLD1",30,19.08000,0.00000,"A","1998-12-29 10:02:17",19.22000,,,,,,,,,,,,,,,,,
"1998-12-24 15:00:00",1,"SA1",30,55.89000,0.00000,,"1998-12-24 14:55:07",55.89070,,,,,,,,,,,,,,,,,
"1998-12-24 15:00:00",1,"SNOWY1",30,42.65000,0.00000,,"1998-12-24 14:55:07",42.65002,,,,,,,,,,,,,,,,,
"1998-12-24 15:00:00",1,"VIC1",30,48.24000,0.00000,,"1998-12-24 14:55:07",48.24368,,,,,,,,,,,,,,,,,
"1998-12-24 15:30:00",1,"NSW1",31,43.37000,0.00000,,"1998-12-24 15:25:06",43.37247,,,,,,,,,,,,,,,,,
"1998-12-24 15:30:00",1,"QLD1",31,19.15000,0.00000,,"1998-12-24 15:25:06",19.14999,,,,,,,,,,,,,,,,,
"1998-12-24 15:30:00",1,"SA1",31,59.46000,0.00000,,"1998-12-24 15:25:06",59.45961,,,,,,,,,,,,,,,,,
"1998-12-24 15:30:00",1,"SNOWY1",31,45.20000,0.00000,,"1998-12-24 15:25:06",45.20409,,,,,,,,,,,,,,,,,
"1998-12-24 15:30:00",1,"VIC1",31,51.23000,0.00000,,"1998-12-24 15:25:06",51.23167,,,,,,,,,,,,,,,,,
"1998-12-24 16:00:00",1,"NSW1",32,44.03000,0.00000,,"1998-12-24 15:55:09",44.02826,,,,,,,,,,,,,,,,,
"1998-12-24 16:00:00",1,"QLD1",32,19.27000,0.00000,,"1998-12-24 15:55:09",19.26501,,,,,,,,,,,,,,,,,
"1998-12-24 16:00:00",1,"SA1",32,60.47000,0.00000,,"1998-12-24 15:55:09",60.46539,,,,,,,,,,,,,,,,,
"1998-12-24 16:00:00",1,"SNOWY1",32,45.92000,0.00000,,"1998-12-24 15:55:09",45.92414,,,,,,,,,,,,,,,,,
"1998-12-24 16:00:00",1,"VIC1",32,52.33000,0.00000,,"1998-12-24 15:55:09",52.32833,,,,,,,,,,,,,,,,,
"1998-12-24 16:30:00",1,"NSW1",33,39.16000,0.00000,,"1998-12-24 16:25:07",39.16059,,,,,,,,,,,,,,,,,
"1998-12-24 16:30:00",1,"QLD1",33,19.98000,0.00000,"A","1998-12-29 10:02:17",21.75000,,,,,,,,,,,,,,,,,
"1998-12-24 16:30:00",1,"SA1",33,54.75000,0.00000,,"1998-12-24 16:25:07",54.75486,,,,,,,,,,,,,,,,,
"1998-12-24 16:30:00",1,"SNOWY1",33,41.10000,0.00000,,"1998-12-24 16:25:07",41.09920,,,,,,,,,,,,,,,,,
"1998-12-24 16:30:00",1,"VIC1",33,47.14000,0.00000,,"1998-12-24 16:25:07",47.14148,,,,,,,,,,,,,,,,,
"1998-12-24 17:00:00",1,"NSW1",34,34.54000,0.00000,,"1998-12-24 16:55:06",34.54494,,,,,,,,,,,,,,,,,
"1998-12-24 17:00:00",1,"QLD1",34,19.87000,0.00000,"A","1998-12-29 10:02:17",20.03000,,,,,,,,,,,,,,,,,
"1998-12-24 17:00:00",1,"SA1",34,47.90000,0.00000,,"1998-12-24 16:55:06",47.89503,,,,,,,,,,,,,,,,,
"1998-12-24 17:00:00",1,"SNOWY1",34,36.19000,0.00000,,"1998-12-24 16:55:06",36.18582,,,,,,,,,,,,,,,,,
"1998-12-24 17:00:00",1,"VIC1",34,41.53000,0.00000,,"1998-12-24 16:55:06",41.52640,,,,,,,,,,,,,,,,,
"1998-12-24 17:30:00",1,"NSW1",35,27.54000,0.00000,,"1998-12-24 17:25:07",27.54267,,,,,,,,,,,,,,,,,
"1998-12-24 17:30:00",1,"QLD1",35,19.98000,0.00000,"A","1998-12-29 10:02:17",20.75000,,,,,,,,,,,,,,,,,
"1998-12-24 17:30:00",1,"SA1",35,39.73000,0.00000,,"1998-12-24 17:25:07",39.72973,,,,,,,,,,,,,,,,,
"1998-12-24 17:30:00",1,"SNOWY1",35,29.18000,0.00000,,"1998-12-24 17:25:07",29.18318,,,,,,,,,,,,,,,,,
"1998-12-24 17:30:00",1,"VIC1",35,33.24000,0.00000,,"1998-12-24 17:25:07",33.23608,,,,,,,,,,,,,,,,,
"1998-12-24 18:00:00",1,"NSW1",36,22.26000,0.00000,,"1998-12-24 17:55:06",22.25793,,,,,,,,,,,,,,,,,
"1998-12-24 18:00:00",1,"QLD1",36,22.50000,0.00000,,"1998-12-24 17:55:06",22.50167,,,,,,,,,,,,,,,,,
"1998-12-24 18:00:00",1,"SA1",36,37.85000,0.00000,,"1998-12-24 17:55:06",37.84999,,,,,,,,,,,,,,,,,
"1998-12-24 18:00:00",1,"SNOWY1",36,23.58000,0.00000,,"1998-12-24 17:55:06",23.58258,,,,,,,,,,,,,,,,,
"1998-12-24 18:00:00",1,"VIC1",36,26.49000,0.00000,,"1998-12-24 17:55:06",26.48521,,,,,,,,,,,,,,,,,
"1998-12-24 18:30:00",1,"NSW1",37,14.03000,0.00000,,"1998-12-24 18:25:06",14.02689,,,,,,,,,,,,,,,,,
"1998-12-24 18:30:00",1,"QLD1",37,20.50000,0.00000,,"1998-12-24 18:25:06",20.50166,,,,,,,,,,,,,,,,,
"1998-12-24 18:30:00",1,"SA1",37,27.17000,0.00000,,"1998-12-24 18:25:06",27.16833,,,,,,,,,,,,,,,,,
"1998-12-24 18:30:00",1,"SNOWY1",37,14.82000,0.00000,,"1998-12-24 18:25:06",14.82236,,,,,,,,,,,,,,,,,
"1998-12-24 18:30:00",1,"VIC1",37,16.46000,0.00000,,"1998-12-24 18:25:06",16.46028,,,,,,,,,,,,,,,,,
"1998-12-24 19:00:00",1,"NSW1",38,15.04000,0.00000,,"1998-12-24 18:55:06",15.03665,,,,,,,,,,,,,,,,,
"1998-12-24 19:00:00",1,"QLD1",38,19.95000,0.00000,,"1998-12-24 18:55:06",19.95334,,,,,,,,,,,,,,,,,
"1998-12-24 19:00:00",1,"SA1",38,27.17000,0.00000,,"1998-12-24 18:55:06",27.16667,,,,,,,,,,,,,,,,,
"1998-12-24 19:00:00",1,"SNOWY1",38,15.84000,0.00000,,"1998-12-24 18:55:06",15.84310,,,,,,,,,,,,,,,,,
"1998-12-24 19:00:00",1,"VIC1",38,17.27000,0.00000,,"1998-12-24 18:55:06",17.26501,,,,,,,,,,,,,,,,,
"1998-12-24 19:30:00",1,"NSW1",39,14.91000,0.00000,,"1998-12-24 19:25:06",14.91418,,,,,,,,,,,,,,,,,
"1998-12-24 19:30:00",1,"QLD1",39,20.25000,0.00000,"A","1998-12-29 10:02:17",20.50000,,,,,,,,,,,,,,,,,
"1998-12-24 19:30:00",1,"SA1",39,28.38000,0.00000,,"1998-12-24 19:25:06",28.37834,,,,,,,,,,,,,,,,,
"1998-12-24 19:30:00",1,"SNOWY1",39,15.54000,0.00000,,"1998-12-24 19:25:06",15.53530,,,,,,,,,,,,,,,,,
"1998-12-24 19:30:00",1,"VIC1",39,16.62000,0.00000,,"1998-12-24 19:25:06",16.62449,,,,,,,,,,,,,,,,,
"1998-12-24 20:00:00",1,"NSW1",40,15.69000,0.00000,,"1998-12-24 19:55:06",15.69181,,,,,,,,,,,,,,,,,
"1998-12-24 20:00:00",1,"QLD1",40,19.98000,0.00000,,"1998-12-24 19:55:06",19.98166,,,,,,,,,,,,,,,,,
"1998-12-24 20:00:00",1,"SA1",40,28.38000,0.00000,,"1998-12-24 19:55:06",28.37667,,,,,,,,,,,,,,,,,
"1998-12-24 20:00:00",1,"SNOWY1",40,16.37000,0.00000,,"1998-12-24 19:55:06",16.36658,,,,,,,,,,,,,,,,,
"1998-12-24 20:00:00",1,"VIC1",40,17.34000,0.00000,,"1998-12-24 19:55:06",17.34084,,,,,,,,,,,,,,,,,
"1998-12-24 20:30:00",1,"NSW1",41,15.12000,0.00000,,"1998-12-24 20:25:06",15.12495,,,,,,,,,,,,,,,,,
"1998-12-24 20:30:00",1,"QLD1",41,19.52000,0.00000,,"1998-12-24 20:25:06",19.52334,,,,,,,,,,,,,,,,,
"1998-12-24 20:30:00",1,"SA1",41,28.37000,0.00000,,"1998-12-24 20:25:06",28.37000,,,,,,,,,,,,,,,,,
"1998-12-24 20:30:00",1,"SNOWY1",41,15.74000,0.00000,,"1998-12-24 20:25:06",15.74331,,,,,,,,,,,,,,,,,
"1998-12-24 20:30:00",1,"VIC1",41,16.66000,0.00000,,"1998-12-24 20:25:06",16.65699,,,,,,,,,,,,,,,,,
"1998-12-24 21:00:00",1,"NSW1",42,14.47000,0.00000,,"1998-12-24 20:55:08",14.47335,,,,,,,,,,,,,,,,,
